numero;nom;plan_eau;municipalite;mrc;categorie;lat;lon;url_fiche
X0005324;nan;Balit, Lac à / Trib.46D.13M.19S.-74D.30M.03S.;Lac-Supérieur;Les Laurentides;Faible contenance;46.221988;-74.496281;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0005325;Étang-à-l'Ours, Barrage de l';Ours, Étang à l' / Trib.46D.19M.01S.-74D.30M.54S.;Lac-Supérieur;Les Laurentides;Forte contenance;46.318722;-74.515861;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0005326;Femmes-1, Barrage des;Trib.46D.19M.27S.-74D.30M.08S.;Lac-Supérieur;Les Laurentides;Petit barrage;46.324447;-74.499958;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0005327;Le Boulé, Barrage;Goulet, Lac / Trib.46D.10M.21S.-74D.27M.36S.;Lac-Supérieur;Les Laurentides;Faible contenance;46.17671;-74.461002;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0005328;Rossignol, Barrage;Rossignol, Lac / Trib.46D.10M.19S.-74D.27M.40S.;Lac-Supérieur;Les Laurentides;Forte contenance;46.173417;-74.45675;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0005329;nan;Abbé-Dubé, Lac de l';Lac-Supérieur;Les Laurentides;Petit barrage;46.19075;-74.450444;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0005330;nan;F2289 / Trib.46D.10M.07S.-74D.27M.46S.;Lac-Supérieur;Les Laurentides;Faible contenance;46.168099;-74.460725;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0005331;nan;Trib.46D.10M.07S.-74D.27M.46S.;Lac-Supérieur;Les Laurentides;Faible contenance;46.167742;-74.460489;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0005332;nan;Trib.46D.10M.07S.-74D.27M.46S.;Lac-Supérieur;Les Laurentides;Faible contenance;46.167821;-74.459614;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0005333;nan;Trib.46D.09M.44S.-74D.28M.33S.;Lac-Supérieur;Les Laurentides;Faible contenance;46.162266;-74.474058;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0005334;nan;Noir, Ruisseau;Lac-Supérieur;Les Laurentides;Petit barrage;46.17671;-74.498781;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0005335;nan;Trib.46D.09M.07S.-74D.22M.52S.;Lac-Supérieur;Les Laurentides;Faible contenance;46.152444;-74.384306;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0005336;nan;Trib.46D.09M.07S.-74D.22M.52S.;Lac-Supérieur;Les Laurentides;Faible contenance;46.152333;-74.387306;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0005337;nan;Trib.46D.09M.07S.-74D.22M.52S.;Lac-Supérieur;Les Laurentides;Petit barrage;46.152611;-74.390028;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0005338;Boileau, Barrage;Boileau, Lac / Trib.46D.08M.59S.-74D.28M.53S.;Lac-Supérieur;Les Laurentides;Petit barrage;46.140877;-74.403223;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0005344;nan;Trib.46D.08M.17S.-74D.29M.25S.;Lac-Supérieur;Les Laurentides;Faible contenance;46.138722;-74.458139;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0005346;nan;Saint-Pierre, Lac / Trib.46D.08M.17S.-74D.29M.25S.;Lac-Supérieur;Les Laurentides;Faible contenance;46.135599;-74.483225;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0005347;nan;Noir, Ruisseau;Lac-Supérieur;Les Laurentides;Faible contenance;46.141039;-74.495675;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0005354;nan;F2275 / Trib.46D.08M.30S.-74D.30M.52S.;Lac-Supérieur;Les Laurentides;Faible contenance;46.147544;-74.512671;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0005363;Femmes-2, Barrage des;Femmes, Lac des / Trib.46D.19M.27S.-74D.30M.08S.;Lac-Supérieur;Les Laurentides;Faible contenance;46.324747;-74.498703;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0005364;nan;Ménard, Lacs / Trib.46D.08M.20S.-74D.20M.08S.;Val-des-Lacs;Les Laurentides;Faible contenance;46.152266;-74.328221;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0005365;nan;Trib.46D.08M.20S.-74D.20M.08S.;Val-des-Lacs;Les Laurentides;Petit barrage;46.151433;-74.332388;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0005366;nan;MÉNARD / Trib.46D.10M.35S.-74D.14M.52S.;Val-des-Lacs;Les Laurentides;Faible contenance;46.150044;-74.332944;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0005368;nan;HÉTU / Trib.46D.10M.38S.-74D.18M.18S.;Val-des-Lacs;Les Laurentides;Petit barrage;46.178099;-74.305442;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0005369;nan;Archambault, Rivière;Val-des-Lacs;Les Laurentides;Faible contenance;46.185389;-74.343889;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0005370;Barrage numéro 1578100010 - Lac Gagnon, Barrage du;Gagnon, Lac / Trib.46D.11M.38S.-74D.22M.31S.;Val-des-Lacs;Les Laurentides;Petit barrage;46.175611;-74.348139;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0005372;nan;Quenouille, Lac / Trib.46D.11M.23S.-74D.22M.51S.;Val-des-Lacs;Les Laurentides;Forte contenance;46.17421;-74.371834;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0005373;nan;Trib.46D.11M.23S.-74D.22M.51S.;Val-des-Lacs;Les Laurentides;Petit barrage;46.180599;-74.3735;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0005375;nan;Carl, Lac à / Trib.46D.11M.38S.-74D.22M.31S.;Val-des-Lacs;Les Laurentides;Forte contenance;46.19421;-74.372389;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0005377;nan;Trib.46D.12M.11S.-74D.22M.38S.;Val-des-Lacs;Les Laurentides;Faible contenance;46.206056;-74.373833;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0005379;nan;RAYMOND (À) / Trib.46D.12M.51S.-74D.23M.00S.;Val-des-Lacs;Les Laurentides;Forte contenance;46.214694;-74.390972;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0005381;nan;Prudhomme, Cours d'eau;Mont-Tremblant;Les Laurentides;Faible contenance;46.173083;-74.603583;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0005382;Bellevue, Barrage;Bobby, Lac / Trib.46D.10M.42S.-74D.35M.25S.;Mont-Tremblant;Les Laurentides;Forte contenance;46.177267;-74.582952;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0005385;Lac-Tremblant, Barrage du;Tremblant, Lac / Cachée, Rivière;Mont-Tremblant;Les Laurentides;Forte contenance;46.209489;-74.601285;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0005386;nan;;Mont-Tremblant;Les Laurentides;Faible contenance;46.211494;-74.587756;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0005388;nan;Prudhomme, Cours d'eau;Mont-Tremblant;Les Laurentides;Faible contenance;46.175878;-74.608786;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0005389;nan;Ouimet, Lac / Prudhomme, Cours d'eau;Mont-Tremblant;Les Laurentides;Forte contenance;46.172545;-74.596841;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0005390;nan;Trib.46D.09M.07S.-74D.41M.33S.;La Conception;Les Laurentides;Faible contenance;46.151434;-74.687678;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0005391;nan;Trib.46D.08M.27S.-74D.41M.26S.;La Conception;Les Laurentides;Faible contenance;46.144212;-74.688789;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0005392;nan;Lauzon, Lac À / Dick, Ruisseau;Labelle;Les Laurentides;Faible contenance;46.241433;-74.714622;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0005393;nan;COUSINEAU / Dick, Ruisseau;Labelle;Les Laurentides;Forte contenance;46.249211;-74.730178;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0005394;nan;Blanc, Lac / Trib.46D.15M.49S.-74D.43M.16S.;Labelle;Les Laurentides;Faible contenance;46.268378;-74.729067;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0005395;nan;Chaudefond, Lac / Lac Chaud, Décharge du;Labelle;Les Laurentides;Petit barrage;46.273934;-74.704344;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0005396;nan;Baptiste, Lac / Trib.46D.13M.05S.-74D.41M.51S.;Labelle;Les Laurentides;Forte contenance;46.246433;-74.687955;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0005397;Lac-de-la-Mine-de-Grenat, Barrage du;Mine de Grenat, Lac de la / Trib.46D.14M.34S.-74D.45M.28S.;Labelle;Les Laurentides;Petit barrage;46.253378;-74.759346;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0005398;nan;Maskinongé, Rivière;Labelle;Les Laurentides;Faible contenance;46.280045;-74.811292;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0005399;nan;Trib.46D.14M.22S.-74D.46M.55S.;Labelle;Les Laurentides;Petit barrage;46.228934;-74.780736;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0005401;Lac-Labelle, Dame du;Labelle, Lac / Maskinongé, Rivière;Labelle;Les Laurentides;Forte contenance;46.157548;-74.878798;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0005402;nan;Désert, Lac / Lac Shaughnessy, Décharge du;La Minerve;Les Laurentides;Forte contenance;46.274694;-74.930472;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0005404;nan;Preston, Rivière;La Minerve;Les Laurentides;Petit barrage;46.284491;-74.969354;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0005405;nan;Preston, Rivière;La Minerve;Les Laurentides;Faible contenance;46.28338;-74.970187;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0005407;nan;Preston, Rivière;La Minerve;Les Laurentides;Petit barrage;46.282547;-74.971299;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0005408;nan;Landry, Lac à / Trib.46D.18M.40S.-74D.57M.22S.;La Minerve;Les Laurentides;Forte contenance;46.308889;-74.954667;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0005409;nan;Trib.46D.18M.43S.-74D.57M.11S.;La Minerve;Les Laurentides;Petit barrage;46.309213;-74.951576;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0005410;Chapleau, Barrage;Chapleau, Lac / Ouest, Branche;La Minerve;Les Laurentides;Forte contenance;46.210556;-74.94625;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0005412;nan;Trib.46D.14M.35S.-74D.55M.54S.;La Minerve;Les Laurentides;Faible contenance;46.243633;-74.930789;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0005413;nan;Preston, Rivière;La Minerve;Les Laurentides;Faible contenance;46.244769;-75.006856;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0005415;nan;Trib.46D.14M.35S.-74D.55M.54S.;La Minerve;Les Laurentides;Faible contenance;46.243744;-74.928692;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0005417;nan;Roger, Lac à / Trib.46D.05M.21S.-75D.37M.40S.;Notre-Dame-du-Laus;Antoine-Labelle;Petit barrage;46.085053;-75.643832;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0005418;nan;Trib.46D.05M.21S.-75D.37M.40S.;Notre-Dame-du-Laus;Antoine-Labelle;Faible contenance;46.086442;-75.630778;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0005419;nan;F2006 / Trib.46D.05M.21S.-75D.37M.40S.;Notre-Dame-du-Laus;Antoine-Labelle;Faible contenance;46.086164;-75.631056;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0005420;nan;F2283 / Trib.46D.05M.21S.-75D.37M.40S.;Notre-Dame-du-Laus;Antoine-Labelle;Faible contenance;46.086997;-75.629111;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0005421;nan;Serpent, Ruisseau;Notre-Dame-du-Laus;Antoine-Labelle;Faible contenance;46.099219;-75.587169;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0005422;Pimbina-2, Barrage du;Pimbina, Ruisseau du;Notre-Dame-du-Laus;Antoine-Labelle;Forte contenance;46.135889;-75.557694;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0005423;Sourd, Barrage du;Sourd, Lac du / Sourd, Rivière du;Notre-Dame-du-Laus;Antoine-Labelle;Faible contenance;46.12116;-75.269368;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0005424;Rapides-des-Cèdres, Barrage des;Poisson Blanc, Lac du / Lièvre, Rivière du;Notre-Dame-du-Laus;Antoine-Labelle;Forte contenance;46.101443;-75.648276;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0005425;Campion, Digue;Poisson Blanc, Lac du / Lièvre, Rivière du;Notre-Dame-du-Laus;Antoine-Labelle;Forte contenance;46.122917;-75.638194;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0005426;Cauchon-A, Digue;Poisson Blanc, Lac du / Lièvre, Rivière du;Notre-Dame-du-Laus;Antoine-Labelle;Forte contenance;46.169944;-75.750028;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0005427;nan;Ours, Lac des / Pearson, Crique;Notre-Dame-de-Pontmain;Antoine-Labelle;Forte contenance;46.330055;-75.630218;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0005428;Beauté, Barrage;Beauté, Lac / Trib.46D.11M.49S.-75D.47M.48S.;Notre-Dame-de-Pontmain;Antoine-Labelle;Petit barrage;46.196999;-75.793834;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0005429;Jean-Baptiste-Dubé, Barrage;Îles, Lac des / Lac des Îles, Rivière du;Saint-Aimé-du-Lac-des-Îles;Antoine-Labelle;Forte contenance;46.404777;-75.531047;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0005430;nan;Trib.46D.25M.41S.-75D.25M.44S.;Saint-Aimé-du-Lac-des-Îles;Antoine-Labelle;Faible contenance;46.427276;-75.436599;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0005431;nan;Trib.46D.25M.52S.-75D.22M.28S.;Kiamika;Antoine-Labelle;Faible contenance;46.427139;-75.370417;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0005432;nan;Brunet, Cours d'eau;Kiamika;Antoine-Labelle;Faible contenance;46.492553;-75.377984;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0005437;nan;Paquet, Ruisseau;Rivière-Rouge;Antoine-Labelle;Faible contenance;46.405879;-74.872128;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0005438;nan;Paquet, Ruisseau;Rivière-Rouge;Antoine-Labelle;Faible contenance;46.405045;-74.873795;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0005440;nan;F2285 / Trib.46D.22M.56S.-74D.49M.34S.;Rivière-Rouge;Antoine-Labelle;Faible contenance;46.383106;-74.824106;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0005441;nan;F2285 / Trib.46D.22M.56S.-74D.49M.34S.;Rivière-Rouge;Antoine-Labelle;Faible contenance;46.382953;-74.824439;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0005442;nan;Trib.46D.19M.24S.-74D.47M.12S.;La Macaza;Antoine-Labelle;Faible contenance;46.327546;-74.787402;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0005443;nan;F2284 / Trib.46D.19M.24S.-74D.47M.12S.;La Macaza;Antoine-Labelle;Faible contenance;46.326157;-74.786569;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0005444;nan;Trib.46D.24M.21S.-74D.43M.05S.;La Macaza;Antoine-Labelle;Faible contenance;46.406157;-74.719345;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0005445;nan;Trib.46D.24M.21S.-74D.43M.05S.;La Macaza;Antoine-Labelle;Petit barrage;46.407268;-74.7249;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0005446;Lac-Chaud, Barrage du;Chaud, Lac / Chaud, Ruisseau;La Macaza;Antoine-Labelle;Forte contenance;46.4215;-74.780711;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0005447;nan;Aqueduc, Lac de l' / Trib.46D.32M.25S.-74D.48M.38S.;L'Ascension;Antoine-Labelle;Petit barrage;46.538936;-74.795184;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0005448;nan;Trib.46D.32M.25S.-74D.48M.38S.;L'Ascension;Antoine-Labelle;Faible contenance;46.540047;-74.802406;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0005449;nan;Clair, Ruisseau;L'Ascension;Antoine-Labelle;Faible contenance;46.565882;-74.889076;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0005450;Curières, Barrage;Curières, Lac / Curières, Ruisseau;L'Ascension;Antoine-Labelle;Forte contenance;46.666472;-74.84675;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0005451;nan;Trib.46D.30M.19S.-75D.00M.23S.;Rivière-Rouge;Antoine-Labelle;Faible contenance;46.508659;-75.008802;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0005452;nan;Trib.46D.32M.06S.-75D.02M.02S.;Rivière-Rouge;Antoine-Labelle;Faible contenance;46.534493;-75.034359;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0005453;nan;Smith, Lac / Trib.46D.27M.13S.-75D.06M.28S.;Lac-Saguay;Antoine-Labelle;Forte contenance;46.468105;-75.134918;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0005454;nan;Saguay, Lac / Saguay, Rivière;Lac-Saguay;Antoine-Labelle;Forte contenance;46.494216;-75.139641;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0005455;nan;Saguay, Rivière;Lac-Saguay;Antoine-Labelle;Faible contenance;46.486438;-75.113806;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0005456;nan;Allard, Lac / Saguay, Rivière;Lac-Saguay;Antoine-Labelle;Forte contenance;46.455605;-75.10686;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0005457;nan;Long, Lac / Saguay, Rivière;Lac-Saguay;Antoine-Labelle;Forte contenance;46.530333;-75.175556;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0005458;Doré, Barrage;Doré, Lac / Trib.46D.43M.26S.-74D.56M.00S.;Chute-Saint-Philippe;Antoine-Labelle;Forte contenance;46.739306;-75.177306;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0005459;Rang-Nord-Ouest, Barrage du;Trib.46D.37M.48S.-75D.16M.08S.;Chute-Saint-Philippe;Antoine-Labelle;Faible contenance;46.630053;-75.268812;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0005460;Kiamika, Barrage;Kiamika, Réservoir / Kiamika, Rivière;Chute-Saint-Philippe;Antoine-Labelle;Forte contenance;46.629831;-75.122203;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0005461;Kiamika-2, Digue;Kiamika, Réservoir / Kiamika, Rivière;Lac-Saguay;Antoine-Labelle;Forte contenance;46.613992;-75.120256;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0005462;Kiamika-5, Digue;Kiamika, Réservoir / Kiamika, Rivière;Chute-Saint-Philippe;Antoine-Labelle;Forte contenance (parent);46.622389;-75.12125;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0005463;Morier, Digue;Kiamika, Réservoir / Kiamika, Rivière;Chute-Saint-Philippe;Antoine-Labelle;Forte contenance;46.630125;-75.127931;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0005464;Lac-Rond, Barrage du;Rond, Lac / Lafontaine, Cours d'eau;Lac-des-Écorces;Antoine-Labelle;Petit barrage;46.58672;-75.371316;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0005465;Meilleur, Barrage;Kiamika, Rivière;Lac-des-Écorces;Antoine-Labelle;Faible contenance;46.502915;-75.38689;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0005466;Reno, Barrage;Écorces, Lac des / Kiamika, Rivière;Lac-des-Écorces;Antoine-Labelle;Forte contenance;46.507306;-75.3895;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0005467;Mont-Laurier, Barrage de;Lièvre, Rivière du;Mont-Laurier;Antoine-Labelle;Forte contenance;46.555054;-75.499098;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0005468;Lacroix-2, Barrage;Baskatong, Réservoir / Gatineau, Rivière;Montcerf-Lytton;La Vallée-de-la-Gatineau;Forte contenance;46.718391;-76.025782;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0005469;Bitobi-2, Digue du;Baskatong, Réservoir / Gatineau, Rivière;Montcerf-Lytton;La Vallée-de-la-Gatineau;Forte contenance;46.723669;-76.003004;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0005470;Bitobi-1, Digue du;Baskatong, Réservoir / Gatineau, Rivière;Grand-Remous;La Vallée-de-la-Gatineau;Forte contenance;46.720613;-75.992726;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0005471;Lacroix-1, Barrage;Baskatong, Réservoir / Gatineau, Rivière;Montcerf-Lytton;La Vallée-de-la-Gatineau;Forte contenance;46.71978;-76.020782;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0005472;Bitobi-3, Digue du;Baskatong, Réservoir / Gatineau, Rivière;Grand-Remous;La Vallée-de-la-Gatineau;Forte contenance;46.719224;-75.98967;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0005473;Mercier, Barrage;Baskatong, Réservoir / Gatineau, Rivière;Grand-Remous;La Vallée-de-la-Gatineau;Forte contenance;46.717002;-75.983003;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0005474;Castor, Barrage du;Baskatong, Réservoir / Gatineau, Rivière;Grand-Remous;La Vallée-de-la-Gatineau;Forte contenance;46.752558;-75.946335;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0005475;Philémon-4, Digue;Baskatong, Réservoir / Gatineau, Rivière;Grand-Remous;La Vallée-de-la-Gatineau;Forte contenance;46.66224;-75.864361;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0005476;Philémon-3, Digue;Baskatong, Réservoir / Gatineau, Rivière;Grand-Remous;La Vallée-de-la-Gatineau;Forte contenance;46.660501;-75.855222;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0005477;Philémon-2, Digue;Baskatong, Réservoir / Gatineau, Rivière;Grand-Remous;La Vallée-de-la-Gatineau;Forte contenance (parent);46.647556;-75.852444;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0005478;Philémon-1, Digue;Baskatong, Réservoir / Gatineau, Rivière;Grand-Remous;La Vallée-de-la-Gatineau;Forte contenance;46.642056;-75.852166;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0005479;nan;Trib.46D.33M.57S.-75D.32M.53S.;Mont-Laurier;Antoine-Labelle;Faible contenance;46.565694;-75.558778;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0005480;Lac-de-la-Dame, Barrage du;Dame, Lac de la / Bock, Ruisseau;Mont-Laurier;Antoine-Labelle;Forte contenance;46.593388;-75.537154;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0005481;nan;Trib.46D.36M.31S.-75D.29M.47S.;Mont-Laurier;Antoine-Labelle;Petit barrage;46.611721;-75.500486;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0005482;nan;Chaîne, Ruisseau de la;Ferme-Neuve;Antoine-Labelle;Faible contenance;46.711443;-75.499374;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0005483;nan;Diable, Crique Du;Ferme-Neuve;Antoine-Labelle;Faible contenance;46.671165;-75.477707;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0005484;nan;F2273 / Trib.46D.38M.41S.-75D.28M.34S.;Ferme-Neuve;Antoine-Labelle;Faible contenance;46.644498;-75.478541;https://www.cehq.gouv.qc.ca/barrages/default.asp
X0005485;nan;Trib.46D.54M.26S.-75D.19M.48S.;Sainte-Anne-du-Lac;Antoine-Labelle;Forte contenance;46.903943;-75.335198;https://www.cehq.gouv.qc.ca/barrages/default.asp
